packet_size,flow_duration,protocol_type,packets_per_flow,bytes_per_flow,connection_frequency,dns_entropy,src_port,dst_port,label
40.0,0.000284,17,4,260,14084.50704,3.873517370249872,58174,53,0
259.4,30.079279,6,22,7379,0.73140051,0.0,51462,443,0
0.0,4e-05,6,2,0,50000.0,0.0,54386,8080,1
46.33333333,41.238061,6,16,690,0.387991084,0.0,52670,80,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,64318,56738,1
55.0,0.060131,17,2,173,33.26071411,3.2194789625603697,60338,53,0
2.5,6.054336,6,15,11615,2.477563188,0.0,20276,80,1
2.0,1.810698,6,16,11615,8.836371388,0.0,40626,80,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,54368,1073,1
48.0,0.057123,17,2,96,35.01216673,0.0,123,123,0
0.0,0.000116,6,2,0,17241.37931,0.0,53049,27353,1
2.5,8.053833,6,13,12990,1.614138262,0.0,51441,80,1
2.222222222,3.914445,6,15,11615,3.831960853,0.0,56632,80,1
0.0,3.7e-05,6,2,0,54054.05405,0.0,50668,5822,1
45.0,0.024046,17,2,346,83.17391666,4.0012933927438965,61148,53,0
0.0,8e-05,6,2,0,25000.0,0.0,54166,3007,1
44.90909091,116.810245,6,43,4515,0.368118396,0.0,57728,443,0
48.0,0.084343,17,2,96,23.71269696,0.0,123,123,0
0.0,2.1e-05,6,2,0,95238.09524,0.0,34110,52848,1
51.07142857,20.820712,6,67,50354,3.217949511,0.0,53262,443,0
46.0,0.308195,17,2,184,6.489397946,4.098483518190456,60577,53,0
2.857142857,9.242492,6,12,11615,1.298351137,0.0,41679,80,1
0.0,3.7e-05,6,2,0,54054.05405,0.0,60768,3372,1
43.0,0.000175,17,4,284,22857.14286,3.646519611883879,61317,53,0
56.0,0.049868,17,2,140,40.10587952,3.990059844095211,61255,53,0
2.5,10.069134,6,13,11615,1.291074287,0.0,63929,80,1
31.7,0.342828,6,17,3460,49.58754827,0.0,52334,443,0
44.0,0.13732,17,2,147,14.56452083,2.76253381240865,61116,53,0
2.857142857,10.419577,6,13,11615,1.247651416,0.0,35153,80,1
48.0,0.048389,17,4,346,82.66341524,3.2622574548574175,63638,53,0
258.8536585,117.154153,6,101,91878,0.86211199,0.0,60658,443,0
28.29411765,115.516948,6,32,1946,0.277015629,0.0,58133,80,0
2.5,6.055528,6,12,11615,1.981660394,0.0,24554,80,1
0.0,5.9e-05,6,2,0,33898.30508,0.0,42982,146,1
0.0,4.1e-05,6,2,0,48780.4878,0.0,42668,15000,1
2.222222222,4.525986,6,15,11615,3.314194962,0.0,64047,80,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,40386,2525,1
40.0,0.000197,17,4,256,20304.56853,4.474401578447437,48880,53,0
38.0,0.000191,17,4,184,20942.40838,2.837672287017611,62709,53,0
46.0,0.06064,17,2,244,32.98153034,2.8654612955719685,60879,53,0
0.0,5.1e-05,6,2,0,39215.68627,0.0,48050,179,1
0.0,2.7e-05,6,2,0,74074.07407,0.0,59280,5925,1
48.0,0.037608,17,2,128,53.18017443,2.7990918999002807,60801,53,0
35.0,0.046704,17,4,360,85.6457691,2.5538452473250386,59294,53,0
0.0,1.2e-05,6,2,0,166666.6667,0.0,53328,7001,1
33.0,0.000262,17,4,396,15267.17557,2.8504610600604394,28372,53,0
30.0,0.024352,17,4,338,164.2575558,4.328661551389789,4577,53,0
32.0,0.000226,17,4,268,17699.11504,2.5484794905634476,63138,53,0
89.0,0.030787,17,8,904,259.8499367,3.2701909657858756,62226,53,0
2.5,11.312711,6,14,11615,1.237545978,0.0,64513,80,1
0.0,4.2e-05,6,2,0,47619.04762,0.0,43904,646,1
59.2,6.01972,6,19,4998,3.156292984,0.0,47722,443,0
46.0,0.000151,17,4,216,26490.06623,3.7052587644700976,58915,53,0
0.0,4.6e-05,6,2,0,43478.26087,0.0,57218,1594,1
31.0,0.032299,17,4,170,123.8428434,2.842882531167121,30366,53,0
32.0,0.031208,17,4,320,128.1722635,3.281777127603853,14721,53,0
48.0,0.062254,17,2,183,32.12644971,4.29341532438409,60778,53,0
0.0,6.9e-05,6,2,0,28985.50725,0.0,57328,32780,1
39.0,0.00031,17,4,434,12903.22581,3.990967798504186,27256,53,0
68.2,60.559401,6,20,1568,0.330254257,0.0,46538,80,0
2.5,4.855893,6,13,11615,2.677159484,0.0,55412,80,1
156.4615385,21.127283,6,59,43889,2.792597609,0.0,8217,443,0
0.0,2.1e-05,6,2,0,95238.09524,0.0,60874,2557,1
0.0,5.1e-05,6,2,0,39215.68627,0.0,54812,9111,1
0.0,3.5e-05,6,2,0,57142.85714,0.0,34426,1065,1
46.0,0.17969,17,2,181,11.13027993,3.760288323857573,60456,53,0
0.0,5.6e-05,6,2,0,35714.28571,0.0,41249,3013,1
2.5,10.074723,6,12,11615,1.191099745,0.0,64179,80,1
44.0,0.140157,17,4,286,28.53942365,2.6403796048797448,52978,53,0
32.0,0.000463,17,4,226,8639.308855,3.5646751634133906,2689,53,0
0.0,6.2e-05,6,2,0,32258.06452,0.0,45518,407,1
0.0,3.3e-05,6,2,0,60606.06061,0.0,53446,4001,1
0.0,7.9e-05,6,2,0,25316.4557,0.0,39070,19350,1
0.0,5.4e-05,6,2,0,37037.03704,0.0,41653,5550,1
44.33333333,0.349684,6,23,6779,65.77366994,0.0,59762,443,0
2.5,3.163934,6,13,11615,4.108808844,0.0,40586,80,1
71.0,0.023645,17,2,270,84.58447875,3.6521784923967084,61756,53,0
392.0294118,74.831493,6,65,19816,0.868618243,0.0,50217,80,0
0.0,5.2e-05,6,2,0,38461.53846,0.0,59529,5802,1
2.5,4.818856,6,14,11615,2.905253861,0.0,55127,80,1
0.0,4e-05,6,2,0,50000.0,0.0,37796,5001,1
20.5,5.351193,6,9,169,1.68186795,0.0,58628,443,0
2.5,4.5125,6,13,11615,2.880886427,0.0,42776,80,1
44.08333333,0.163607,6,22,4776,134.4685741,0.0,53707,443,0
0.0,5.2e-05,6,2,0,38461.53846,0.0,54142,2811,1
0.0,5.1e-05,6,2,0,39215.68627,0.0,60946,16016,1
2.5,8.007764,6,13,11615,1.623424467,0.0,52374,80,1
0.0,4e-05,6,2,0,50000.0,0.0,62393,1090,1
24.87234043,0.143769,6,103,99770,716.4270462,0.0,42078,443,0
0.0,2.3e-05,6,2,0,86956.52174,0.0,36904,3260,1
0.0,0.000336,6,2,0,5952.380952,0.0,53197,8080,1
158.0555556,88.504056,6,33,7647,0.372864267,0.0,53404,80,0
44.0,0.000234,17,4,432,17094.01709,3.069277473860317,63102,53,0
33.0,0.031263,17,4,344,127.9467741,3.0709783427667787,44229,53,0
48.0,0.036631,17,2,96,54.59856406,0.0,123,123,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,56794,1113,1
2.5,6.385826,6,13,11615,2.035758569,0.0,57407,80,1
38.0,0.049875,17,4,208,80.20050125,4.163146513188638,55146,53,0
45.0,0.54663,17,2,164,3.658781991,3.1151215158561048,60474,53,0
0.0,1.8e-05,6,2,0,111111.1111,0.0,39862,8800,1
32.0,0.04894,17,4,278,81.73273396,3.524768309875592,19474,53,0
85.8,0.070596,6,10,1288,141.651085,0.0,58893,80,0
2.222222222,2.369734,6,15,11615,6.32982436,0.0,51865,80,1
36.0,0.000162,17,4,208,24691.35802,3.043440254110563,56770,53,0
0.0,8.7e-05,6,2,0,22988.50575,0.0,41894,2492,1
46.0,0.062132,17,2,279,32.18953196,4.10930754115532,60423,53,0
59.1,6.306418,6,17,963,2.695666542,0.0,36037,443,0
32.0,0.030937,17,4,184,129.2950189,3.0353965834827594,56172,53,0
2.5,6.231555,6,14,11615,2.246630255,0.0,64871,80,1
0.0,6e-05,6,2,0,33333.33333,0.0,42668,514,1
0.0,7.5e-05,6,2,0,26666.66667,0.0,47164,5961,1
2.857142857,10.990935,6,12,11615,1.091808841,0.0,54369,80,1
0.0,6.2e-05,6,2,0,32258.06452,0.0,33830,1272,1
2.5,8.840079,6,13,11615,1.470575093,0.0,63210,80,1
44.75,0.133093,6,16,4134,120.2166906,0.0,51540,443,0
36.0,1.367021,17,8,448,5.852141262,2.5781389453731247,53944,53,0
0.0,6.7e-05,6,2,0,29850.74627,0.0,55826,2200,1
0.0,5.101481,6,6,0,1.17612905,0.0,40483,80,0
34.0,0.00019,17,4,262,21052.63158,4.097623170772245,58649,53,0
88.73076923,115.810233,6,49,11055,0.423105962,0.0,51862,443,0
32.0,0.000251,17,4,396,15936.25498,4.228102215653296,37685,53,0
35.3,5.665056,6,20,5487,3.530415233,0.0,9982,443,0
34.0,0.265375,17,4,284,15.07300989,4.307750408053364,56869,53,0
41.0,0.000282,17,4,420,14184.39716,3.9975949252858802,52866,53,0
0.0,4.6e-05,6,2,0,43478.26087,0.0,46728,3689,1
50.0,0.053405,17,2,201,37.449677,3.633077657277934,60791,53,0
58.0,0.023291,17,2,203,85.87007857,4.190879584535512,61331,53,0
48.0,0.113629,17,2,185,17.60114055,3.370397062964278,60153,53,0
2.222222222,8.951844,6,16,11615,1.787341245,0.0,53829,80,1
48.0,0.090438,17,2,96,22.11459785,0.0,123,123,0
47.0,0.023374,17,2,110,85.56515787,4.219209445566018,60300,53,0
0.0,5.6e-05,6,2,0,35714.28571,0.0,60768,8651,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,36114,6543,1
101.0,0.048714,17,2,266,41.05595927,4.418753433495372,60511,53,0
51.0,0.030779,17,4,260,129.9587381,3.30727949869165,58087,53,0
0.0,6.8e-05,6,2,0,29411.76471,0.0,58262,1164,1
31.43298969,119.591465,6,204,170236,1.70580735,0.0,35290,443,0
32.0,0.000217,17,4,160,18433.17972,4.269156135695091,61402,53,0
32.0,0.000184,17,4,160,21739.13043,3.696073186280329,39272,53,0
33.0,0.145546,17,4,276,27.48272024,3.5258990202738643,48635,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,45110,5987,1
50.0,0.071458,17,2,164,27.98846875,2.938856028129151,60423,53,0
87.4,0.127491,6,10,1297,78.43690927,0.0,55060,80,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,40360,1067,1
0.0,4.6e-05,6,2,0,43478.26087,0.0,45642,416,1
67.4,0.491783,6,8,743,16.26733742,0.0,53666,80,0
0.0,3.5e-05,6,2,0,57142.85714,0.0,49025,512,1
55.0,0.048424,17,2,175,41.3018338,2.6398153167726,62140,53,0
43.0,0.000187,17,4,204,21390.37433,3.214531899032588,49897,53,0
0.0,1.8e-05,6,2,0,111111.1111,0.0,52372,1141,1
43.55555556,6.005697,6,17,4905,2.830645635,0.0,52199,443,0
0.0,3e-05,6,2,0,66666.66667,0.0,59328,8022,1
41.0,0.0241,17,4,330,165.9751037,3.2684233593387946,52312,53,0
49.0,0.023574,17,2,193,84.83922966,2.524430214691135,60760,53,0
0.0,8.3e-05,6,2,0,24096.38554,0.0,48354,1556,1
50.0,0.02445,17,2,116,81.799591,3.7929902221178278,60369,53,0
38.0,0.000171,17,4,248,23391.81287,3.66150933335452,63465,53,0
2.5,6.069345,6,15,11615,2.471436374,0.0,15468,80,1
39.0,0.024042,17,4,354,166.3755095,3.5427440779884116,55677,53,0
47.0,0.023455,17,2,155,85.26966532,3.368299864000985,61040,53,0
0.0,5.2e-05,6,2,0,38461.53846,0.0,36448,10629,1
0.0,4e-05,6,2,0,50000.0,0.0,51546,1947,1
49.0,0.064608,17,2,191,30.95591877,3.918048449780187,61107,53,0
41.0,0.050567,17,4,234,79.10297229,3.4654417035943954,25768,53,0
0.0,4.6e-05,6,2,0,43478.26087,0.0,35440,1099,1
2.5,9.575737,6,13,11615,1.357597854,0.0,38098,80,1
39.0,0.050751,17,4,332,78.81618096,3.866089025220907,53674,53,0
0.0,5.3e-05,6,2,0,37735.84906,0.0,64231,407,1
35.0,0.047962,17,4,292,83.39935782,3.97164893163083,50062,53,0
68.31578947,115.528309,6,35,3686,0.302956049,0.0,52006,80,0
2.857142857,10.507736,6,13,11615,1.237183728,0.0,60311,80,1
44.5,62.881249,17,4,299,0.063611968,3.2320886842045757,61299,53,0
45.0,0.000211,17,4,254,18957.34597,4.257341306439466,58026,53,0
38.0,0.054579,17,4,514,73.28826105,3.2437173251609885,62860,53,0
35.0,0.000231,17,4,320,17316.01732,2.764897871029884,13273,53,0
51.0,0.00023,17,4,540,17391.30435,2.632624497881368,58102,53,0
0.0,4.1e-05,6,2,0,48780.4878,0.0,56718,10566,1
33.0,0.000185,17,4,188,21621.62162,4.236239628107986,62491,53,0
2.857142857,4.86989,6,11,11615,2.258777919,0.0,49705,80,1
2.222222222,10.124886,6,15,11615,1.481498162,0.0,60201,80,1
41.0,0.024192,17,4,424,165.3439153,2.6259332182530493,55348,53,0
0.0,7.3e-05,6,2,0,27397.26027,0.0,59812,5051,1
0.0,8.7e-05,6,2,0,22988.50575,0.0,58056,1060,1
145.5,42.400269,6,14,2434,0.330186584,0.0,49944,80,0
44.0,0.030569,17,2,152,65.42575812,4.483429403356184,61289,53,0
33.39837398,9.779319,6,301,271809,30.77923933,0.0,49674,80,0
16.96363636,38.106167,6,118,98424,3.096611632,0.0,54188,443,0
151.8947368,30.703007,6,35,7979,1.139953491,0.0,38908,443,0
0.0,5.7e-05,6,2,0,35087.7193,0.0,41098,5002,1
2.222222222,5.305672,6,14,11615,2.638685543,0.0,49690,80,1
55.0,0.047419,17,2,171,42.17718636,3.0428330153603618,60074,53,0
2.5,4.08319,6,14,11615,3.428691783,0.0,50587,80,1
1316.0,0.000809,17,4,5244,4944.375773,0.0,49176,88,0
2.5,11.993685,6,15,11615,1.250658159,0.0,54451,80,1
20.71794872,102.430096,6,83,69505,0.81030872,0.0,43542,443,0
34.0,0.000237,17,4,210,16877.63713,3.199006178095809,50139,53,0
48.0,0.01615,17,2,96,123.8390093,0.0,123,123,0
35.71428571,55.407041,6,49,30130,0.884364137,0.0,53586,443,0
29.0,0.14127,17,4,266,28.31457493,3.0039668801333654,12260,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,34794,9877,1
0.0,4.2e-05,6,2,0,47619.04762,0.0,45036,10628,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,36944,7512,1
2.5,11.295205,6,14,11615,1.239464003,0.0,51021,80,1
42.0,0.023747,17,4,300,168.4423296,4.407673362597318,59184,53,0
44.0,0.024607,17,8,564,325.1107408,4.186536638007426,62954,53,0
2.5,2.006983,6,15,11615,7.473904861,0.0,61111,80,1
178.0,0.000421,17,4,714,9501.187648,0.0,36890,88,0
2.857142857,2.014526,6,12,11615,5.956736225,0.0,59577,80,1
0.0,5e-05,6,2,0,40000.0,0.0,60658,20828,1
48.0,69.022325,17,4,192,0.057952264,0.0,123,123,0
0.0,7.2e-05,6,2,0,27777.77778,0.0,44029,2725,1
0.0,1.1e-05,6,2,0,181818.1818,0.0,33562,1863,1
29.0,0.171847,17,6,342,34.91477884,2.9889443449582935,57540,53,0
29.5,5.961084,6,24,5094,4.026113371,0.0,54944,443,0
0.0,2e-06,6,2,0,1000000.0,0.0,12345,59529,0
34.13793103,60.450997,6,58,19504,0.959454813,0.0,8290,443,0
32.0,0.000247,17,4,322,16194.33198,3.426997081224388,52153,53,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,46032,42510,1
0.0,9.3e-05,6,2,0,21505.37634,0.0,52190,143,1
55.0,0.048397,17,2,137,41.32487551,4.1786128782097665,62150,53,0
1.0,110.370234,6,24,12,0.217449933,0.0,4044,80,0
45.0,0.050022,17,4,262,79.96481548,2.8737874008300928,8704,53,0
45.0,0.054322,17,4,444,73.63499135,3.81286296284843,60045,53,0
41.0,6.778906,17,8,660,1.180131425,3.242838909797146,62663,53,0
72.8,0.760284,6,21,3342,27.62125732,0.0,41426,443,0
0.0,3.2e-05,6,2,0,62500.0,0.0,35254,10012,1
16.0,20.386851,17,52,832,2.550663661,0.0,8612,8612,0
2.5,8.326796,6,12,11615,1.441130538,0.0,59944,80,1
42.0,0.000203,17,4,288,19704.4335,3.7221498656462666,39651,53,0
2.222222222,5.813963,6,14,11615,2.407996061,0.0,64059,80,1
35.0,0.000261,17,4,238,15325.6705,4.314345470429311,2763,53,0
40.0,0.135183,17,2,147,14.7947597,4.394926730111347,61413,53,0
2.5,10.011767,6,13,11615,1.298472088,0.0,62257,80,1
53.0,0.065568,17,2,177,30.50268424,3.627061122419203,60941,53,0
0.0,5.3e-05,6,2,0,37735.84906,0.0,39809,144,1
0.0,6.2e-05,6,2,0,32258.06452,0.0,36550,1108,1
0.0,3.3e-05,6,2,0,60606.06061,0.0,45868,2800,1
52.7,0.108004,6,22,5737,203.6961594,0.0,50013,443,0
2.222222222,3.560412,6,15,11615,4.212995575,0.0,54877,80,1
0.0,6.7e-05,6,2,0,29850.74627,0.0,34552,10010,1
55.0,2.919576,17,4,331,1.370061954,3.8793147483620327,60172,53,0
36.0,0.091526,17,4,594,43.70342853,4.465560185132803,62059,53,0
0.0,1.5e-05,6,2,0,133333.3333,0.0,44798,8300,1
73.1,65.66089,6,37,7420,0.563501348,0.0,37932,443,0
47.0,0.02381,17,2,155,83.99832003,3.7127668549397,60782,53,0
0.0,6.6e-05,6,2,0,30303.0303,0.0,62393,500,1
2.5,5.88712,6,14,11615,2.37807281,0.0,23415,80,1
0.0,2.4e-05,6,2,0,83333.33333,0.0,59206,787,1
17.57142857,4.893933,6,11,215,2.247680955,0.0,8104,443,0
2.222222222,5.970795,6,15,11615,2.512228271,0.0,59254,80,1
38.0,0.023435,17,2,113,85.34243653,3.3782686046903603,62490,53,0
2.857142857,11.812004,6,12,11615,1.015915674,0.0,21046,80,1
0.0,5.1e-05,6,2,0,39215.68627,0.0,40344,7200,1
0.0,3.9e-05,6,2,0,51282.05128,0.0,34212,8008,1
66.85714286,1.477042,6,15,1103,10.15543228,0.0,58816,443,0
0.0,6.7e-05,6,2,0,29850.74627,0.0,47668,9101,1
97.03225806,8.227858,6,240,257608,29.16919568,0.0,58041,443,0
0.0,2.4e-05,6,2,0,83333.33333,0.0,48912,32782,1
2.857142857,6.866723,6,13,11615,1.893188352,0.0,63639,80,1
32.33333333,0.249654,6,11,333,44.0609804,0.0,3642,8080,1
0.0,6.8e-05,6,2,0,29411.76471,0.0,53742,9999,1
34.0,0.04805,17,4,758,83.24661811,2.6673916507472817,62622,53,0
38.0,0.048083,17,4,184,83.18948485,2.8993543416517715,4722,53,0
34.0,0.000208,17,4,226,19230.76923,4.1732592202083065,27931,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,51288,2605,1
32.0,0.000196,17,4,268,20408.16327,2.645464879804086,38069,53,0
2.0,11.153192,6,15,11615,1.344906463,0.0,57302,80,1
40.0,0.000147,17,4,192,27210.88435,3.6602774233454562,64954,53,0
0.0,6.2e-05,6,2,0,32258.06452,0.0,53446,6789,1
2.5,7.639067,6,13,11615,1.701778503,0.0,29282,80,1
0.0,5.24985,6,6,0,1.142889797,0.0,57832,80,0
53.1,0.141443,6,16,4238,113.1197726,0.0,41518,443,0
0.0,1e-06,6,2,0,2000000.0,0.0,53446,280,1
40.66666667,5.101478,6,16,4076,3.136345977,0.0,3616,443,0
0.0,8.1e-05,6,2,0,24691.35802,0.0,59478,9081,1
2.222222222,1.297497,6,14,11615,10.79000568,0.0,55376,80,1
2.5,6.553001,6,13,11615,1.9838239,0.0,53248,80,1
11.26259947,119.061503,6,985,945161,8.273035156,0.0,54271,443,0
2.222222222,8.458773,6,16,11615,1.891527294,0.0,53255,80,1
34.0,0.000192,17,4,168,20833.33333,3.7617798553247015,64426,53,0
40.0,0.000386,17,4,392,10362.6943,4.064414983505286,26983,53,0
0.0,6.5e-05,6,2,0,30769.23077,0.0,58812,2020,1
30.0,0.000243,17,4,324,16460.90535,4.348514694418767,61806,53,0
2.5,2.120903,6,16,11615,7.543956513,0.0,54362,80,1
0.0,7.4e-05,6,2,0,27027.02703,0.0,62223,1175,1
42.0,0.000162,17,4,200,24691.35802,3.3938007197854594,61927,53,0
40.0,0.000145,17,4,192,27586.2069,3.7386132645560797,59262,53,0
36.0,0.000192,17,4,400,20833.33333,3.487650737350176,57758,53,0
194.0,116.895992,6,73,13224,0.624486766,0.0,50707,443,0
0.0,3.7e-05,6,2,0,54054.05405,0.0,57206,6106,1
32.0,0.000129,17,4,160,31007.75194,3.3159631649128887,63292,53,0
0.0,9.3e-05,6,2,0,21505.37634,0.0,33830,1061,1
107.0,67.805944,6,33,6895,0.486682996,0.0,56804,443,0
0.0,3e-05,6,2,0,66666.66667,0.0,54368,9081,1
61.14285714,1.428987,6,90,9522,62.98167863,0.0,56319,22,0
2.857142857,24.059756,6,13,11615,0.540321357,0.0,36732,80,1
23.38888889,117.511421,6,92,66899,0.782902625,0.0,33510,443,0
0.0,5.5e-05,6,2,0,36363.63636,0.0,55070,6059,1
59.0,0.000809,17,2,179,2472.187886,3.8380667675826894,60851,53,0
110.1333333,0.527687,6,30,6467,56.85188379,0.0,8115,443,0
63.42857143,1.315131,6,84,9618,63.87196409,0.0,36904,22,0
34.0,0.024149,17,4,168,165.6383287,4.2517827739395395,62212,53,0
38.0,0.061911,17,4,270,64.60887403,2.5977667246062204,63039,53,0
193.8461538,111.768907,6,78,20710,0.697868505,0.0,42144,389,0
66.88888889,5.524119,6,19,5750,3.439462474,0.0,3082,443,0
33.0,0.000209,17,4,164,19138.75598,3.3971938928586747,22129,53,0
30.0,0.048351,17,8,696,165.4567641,2.9310971726665267,55425,53,0
48.0,69.090739,17,4,192,0.057894879,0.0,123,123,0
0.0,5.77911,6,6,0,1.038222148,0.0,56317,80,0
39.0,0.032044,17,4,420,124.828361,3.9776544844879567,51027,53,0
32.0,0.062655,17,4,202,63.84167265,2.543536004837918,56069,53,0
47.94444444,118.130731,6,38,15136,0.321677515,0.0,50393,443,0
63.0,0.152969,17,2,174,13.07454452,4.382347527465452,60992,53,0
2.5,10.572682,6,12,11615,1.135000561,0.0,51606,80,1
0.0,3.7e-05,6,2,0,54054.05405,0.0,50370,5510,1
32.0,0.191034,17,6,224,31.40802161,3.1831455733841985,61115,53,0
2.5,4.242927,6,13,11615,3.063922618,0.0,64918,80,1
0.0,2.2e-05,6,2,0,90909.09091,0.0,58056,1201,1
0.0,4.5e-05,6,2,0,44444.44444,0.0,34062,9502,1
63.5,5.903463,6,18,825,3.049057816,0.0,48818,443,0
47.0,0.000236,17,4,444,16949.15254,3.631021126825515,57630,53,0
40.0,0.047639,17,2,112,41.98240937,3.012096264494037,60666,53,0
84.2,0.096339,6,11,2688,114.1801347,0.0,56034,80,0
0.0,1.5e-05,6,2,0,133333.3333,0.0,62959,10012,1
40.0,0.000155,17,4,192,25806.45161,3.948129992123028,56180,53,0
0.0,6.1e-05,6,2,0,32786.88525,0.0,42416,143,1
2.222222222,8.82105,6,14,11615,1.587112645,0.0,64894,80,1
2.222222222,24.607529,6,15,11615,0.609569535,0.0,36057,80,1
0.0,0.000415,6,2,0,4819.277108,0.0,4901,8080,1
2.5,4.171131,6,13,11615,3.116660685,0.0,24030,80,1
2.5,1.233974,6,12,11615,9.724678154,0.0,60462,80,1
32.0,0.000175,17,4,222,22857.14286,3.3176804505849615,4271,53,0
2.5,6.891155,6,14,11615,2.03158977,0.0,60155,80,1
0.0,7.5e-05,6,2,0,26666.66667,0.0,54368,5959,1
14.33333333,0.046848,6,11,93,234.8019126,0.0,53386,443,0
72.3,5.519104,6,20,5020,3.623776613,0.0,50436,443,0
0.0,9.4e-05,6,2,0,21276.59574,0.0,53612,6668,1
0.0,9e-05,6,2,0,22222.22222,0.0,46982,11110,1
0.0,9.1e-05,6,2,0,21978.02198,0.0,33503,1666,1
56.0,0.030212,17,2,128,66.19886138,3.581341911662686,60637,53,0
2.857142857,2.63563,6,13,11615,4.932407053,0.0,56337,80,1
33.0,0.04824,17,4,292,82.91873964,3.4568414722158085,55009,53,0
55.0,0.045865,17,8,664,174.4249428,4.342131151808315,56466,53,0
42.0,0.031287,17,6,384,191.7729408,2.6019522000609023,51078,53,0
58.0,0.023735,17,2,148,84.26374552,2.999168809942014,61566,53,0
2.5,1.833116,6,15,11615,8.182788214,0.0,32835,80,1
2.5,10.036714,6,14,11615,1.394878842,0.0,14363,80,1
0.0,8.1e-05,6,2,0,24691.35802,0.0,46262,41511,1
44.0,0.00019,17,4,276,21052.63158,3.703980235009272,29684,53,0
2.5,6.396629,6,13,11615,2.032320461,0.0,49338,80,1
2.857142857,11.057716,6,11,11615,0.994780477,0.0,30502,80,1
30.0,0.024134,17,4,324,165.7412779,4.324286999552116,57018,53,0
44.0,0.061264,17,6,488,97.93679812,2.7849323690942662,58026,53,0
0.0,2.2e-05,6,2,0,90909.09091,0.0,39484,52673,1
0.0,3.4e-05,6,2,0,58823.52941,0.0,34212,843,1
127.25,5.211523,6,16,1692,3.07011981,0.0,52949,443,0
49.33333333,89.826907,17,6,509,0.066795131,3.5463962837339853,61172,53,0
128.8,16.057406,6,25,6348,1.556913987,0.0,50399,443,0
66.83333333,22.978789,6,23,4632,1.000923069,0.0,52053,443,0
2.5,11.538708,6,14,11615,1.213307417,0.0,37719,80,1
75.14285714,10.470994,6,13,3699,1.241524921,0.0,8101,80,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,33522,3003,1
2.857142857,11.037715,6,12,11615,1.087181541,0.0,38354,80,1
99.0,0.023605,17,2,280,84.7278119,2.7716961871451162,60558,53,0
44.0,0.048504,17,6,648,123.7011381,4.380893141671874,63282,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,49746,2394,1
47.0,0.053808,17,6,452,111.5075825,3.0258612618789935,53669,53,0
58.0,0.06134,17,2,184,32.60515161,2.7070093801918524,60904,53,0
39.0,0.00024,17,4,188,16666.66667,3.8010639998983193,60368,53,0
0.0,3.8e-05,6,2,0,52631.57895,0.0,59328,2119,1
0.0,5.4e-05,6,2,0,37037.03704,0.0,34025,7019,1
2.857142857,1.945547,6,12,11615,6.167931178,0.0,50333,80,1
0.0,4.5e-05,6,2,0,44444.44444,0.0,56794,458,1
48.0,0.026362,17,2,96,75.86677794,0.0,123,123,0
0.0,4.8e-05,6,2,0,41666.66667,0.0,54480,42510,1
0.0,4.2e-05,6,2,0,47619.04762,0.0,60944,5915,1
44.75,0.268742,6,16,4134,59.53665597,0.0,52539,443,0
205.5,4.625448,6,58,39190,12.53932592,0.0,49356,443,0
2.857142857,1.225969,6,11,11615,8.972494411,0.0,62168,80,1
2.222222222,9.934234,6,15,11615,1.509930207,0.0,14370,80,1
0.0,6.3e-05,6,2,0,31746.03175,0.0,60062,3827,1
44.05172414,119.723837,6,131,96870,1.094184778,0.0,6137,443,0
0.0,8e-06,6,2,0,250000.0,0.0,53049,543,1
2.5,9.772887,6,12,11615,1.227886908,0.0,57107,80,1
2.222222222,4.006462,6,15,11615,3.743951646,0.0,58283,80,1
36.0,0.000217,17,4,242,18433.17972,3.49993117553691,39909,53,0
51.0,0.000151,17,4,236,26490.06623,3.55040122044299,59833,53,0
34.0,0.000428,17,4,490,9345.794393,3.2403185706601683,54429,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,38709,5222,1
363.0,20.909211,6,14,5459,0.669561372,0.0,8229,80,0
24.0,0.032205,17,4,128,124.2043161,2.805405235857373,50797,53,0
0.0,5.5e-05,6,2,0,36363.63636,0.0,41536,41511,1
2.0,11.339924,6,16,11615,1.4109442,0.0,65077,80,1
40.0,0.000157,17,4,192,25477.70701,3.0040670518557007,61341,53,0
0.0,8.7e-05,6,2,0,22988.50575,0.0,39768,6969,1
0.0,5.9e-05,6,2,0,33898.30508,0.0,59750,6502,1
3.333333333,6.810914,6,12,11615,1.761878068,0.0,51633,80,1
37.0,0.000189,17,4,276,21164.02116,2.853054291202199,60017,53,0
2.857142857,6.010704,6,13,11615,2.162808217,0.0,22788,80,1
